,province,city,lat,lng,3166-2_code,avg_gas_price,avg_wti_price,Date
277,Ontario,Ottawa,45.4247,-75.695,CA-ON,117.7,59.17238095238095,Feb-2021
278,Ontario,Ottawa,45.4247,-75.695,CA-ON,123.1,62.35739130434783,Mar-2021
279,Ontario,Ottawa,45.4247,-75.695,CA-ON,125.4,61.703809523809525,Apr-2021
280,Ontario,Ottawa,45.4247,-75.695,CA-ON,129.9,65.30409090909092,May-2021
281,Ontario,Ottawa,45.4247,-75.695,CA-ON,131.3,71.35272727272728,Jun-2021
282,Ontario,Ottawa,45.4247,-75.695,CA-ON,134.7,72.71434782608696,Jul-2021
283,Ontario,Ottawa,45.4247,-75.695,CA-ON,135.7,67.71136363636364,Aug-2021
284,Ontario,Ottawa,45.4247,-75.695,CA-ON,136.3,71.30391304347826,Sep-2021
285,Ontario,Ottawa,45.4247,-75.695,CA-ON,143.5,81.22285714285715,Oct-2021
286,Ontario,Ottawa,45.4247,-75.695,CA-ON,142.6,78.59727272727274,Nov-2021
287,Ontario,Ottawa,45.4247,-75.695,CA-ON,136.0,71.69,Dec-2021
288,Ontario,Ottawa,45.4247,-75.695,CA-ON,144.3,83.05,Jan-2022
289,Ontario,Ottawa,45.4247,-75.695,CA-ON,156.0,91.67714285714284,Feb-2022
290,Ontario,Ottawa,45.4247,-75.695,CA-ON,172.0,108.26217391304348,Mar-2022
291,Ontario,Ottawa,45.4247,-75.695,CA-ON,174.3,101.6405,Apr-2022
292,Ontario,Ottawa,45.4247,-75.695,CA-ON,198.0,109.89869565217391,May-2022
293,Ontario,Ottawa,45.4247,-75.695,CA-ON,205.7,113.86521739130436,Jun-2022
294,Ontario,Ottawa,45.4247,-75.695,CA-ON,180.4,100.28545454545456,Jul-2022
295,Ontario,Ottawa,45.4247,-75.695,CA-ON,165.5,91.48260869565217,Aug-2022
296,Ontario,Ottawa,45.4247,-75.695,CA-ON,148.7,84.2195652173913,Sep-2022
297,Ontario,Ottawa,45.4247,-75.695,CA-ON,164.3,87.03095238095237,Oct-2022
298,Ontario,Ottawa,45.4247,-75.695,CA-ON,161.5,84.09363636363636,Nov-2022
299,Ontario,Ottawa,45.4247,-75.695,CA-ON,140.6,76.91083333333333,Dec-2022
300,Ontario,Toronto,43.7417,-79.3733,CA-ON,124.5,63.58708333333333,Jan-2018
301,Ontario,Toronto,43.7417,-79.3733,CA-ON,123.6,62.17095238095238,Feb-2018
302,Ontario,Toronto,43.7417,-79.3733,CA-ON,126.1,62.77190476190477,Mar-2018
303,Ontario,Toronto,43.7417,-79.3733,CA-ON,133.7,66.32523809523809,Apr-2018
304,Ontario,Toronto,43.7417,-79.3733,CA-ON,137.3,69.75166666666667,May-2018
305,Ontario,Toronto,43.7417,-79.3733,CA-ON,134.6,67.32285714285715,Jun-2018
306,Ontario,Toronto,43.7417,-79.3733,CA-ON,135.6,70.74318181818181,Jul-2018
307,Ontario,Toronto,43.7417,-79.3733,CA-ON,133.6,67.84521739130435,Aug-2018
308,Ontario,Toronto,43.7417,-79.3733,CA-ON,129.3,70.07857142857144,Sep-2018
309,Ontario,Toronto,43.7417,-79.3733,CA-ON,124.0,70.75782608695653,Oct-2018
310,Ontario,Toronto,43.7417,-79.3733,CA-ON,111.7,56.57181818181818,Nov-2018
311,Ontario,Toronto,43.7417,-79.3733,CA-ON,105.5,48.705714285714286,Dec-2018
312,Ontario,Toronto,43.7417,-79.3733,CA-ON,102.4,51.51416666666666,Jan-2019
313,Ontario,Toronto,43.7417,-79.3733,CA-ON,102.1,55.10619047619048,Feb-2019
314,Ontario,Toronto,43.7417,-79.3733,CA-ON,115.8,58.16809523809523,Mar-2019
315,Ontario,Toronto,43.7417,-79.3733,CA-ON,126.7,63.87095238095238,Apr-2019
316,Ontario,Toronto,43.7417,-79.3733,CA-ON,127.7,60.70708333333334,May-2019
317,Ontario,Toronto,43.7417,-79.3733,CA-ON,118.9,54.706500000000005,Jun-2019
318,Ontario,Toronto,43.7417,-79.3733,CA-ON,125.3,57.51391304347826,Jul-2019
319,Ontario,Toronto,43.7417,-79.3733,CA-ON,118.5,54.84409090909091,Aug-2019
320,Ontario,Toronto,43.7417,-79.3733,CA-ON,116.7,56.76363636363636,Sep-2019
321,Ontario,Toronto,43.7417,-79.3733,CA-ON,116.9,54.00565217391305,Oct-2019
322,Ontario,Toronto,43.7417,-79.3733,CA-ON,116.4,57.118095238095236,Nov-2019
323,Ontario,Toronto,43.7417,-79.3733,CA-ON,116.0,59.86772727272727,Dec-2019
324,Ontario,Toronto,43.7417,-79.3733,CA-ON,114.6,57.809583333333336,Jan-2020
325,Ontario,Toronto,43.7417,-79.3733,CA-ON,111.0,50.70761904761904,Feb-2020
326,Ontario,Toronto,43.7417,-79.3733,CA-ON,86.1,30.44545454545454,Mar-2020
327,Ontario,Toronto,43.7417,-79.3733,CA-ON,79.1,16.69904761904762,Apr-2020
328,Ontario,Toronto,43.7417,-79.3733,CA-ON,91.2,28.97136363636364,May-2020
329,Ontario,Toronto,43.7417,-79.3733,CA-ON,99.9,38.31363636363636,Jun-2020
330,Ontario,Toronto,43.7417,-79.3733,CA-ON,104.3,40.74478260869565,Jul-2020
331,Ontario,Toronto,43.7417,-79.3733,CA-ON,103.9,42.38809523809524,Aug-2020
332,Ontario,Toronto,43.7417,-79.3733,CA-ON,101.8,39.56913043478261,Sep-2020
333,Ontario,Toronto,43.7417,-79.3733,CA-ON,100.7,39.554545454545455,Oct-2020
334,Ontario,Toronto,43.7417,-79.3733,CA-ON,99.3,41.51952380952381,Nov-2020
335,Ontario,Toronto,43.7417,-79.3733,CA-ON,103.6,47.06818181818182,Dec-2020
336,Ontario,Toronto,43.7417,-79.3733,CA-ON,110.9,52.11904761904762,Jan-2021
337,Ontario,Toronto,43.7417,-79.3733,CA-ON,118.1,59.17238095238095,Feb-2021
338,Ontario,Toronto,43.7417,-79.3733,CA-ON,123.8,62.35739130434783,Mar-2021
339,Ontario,Toronto,43.7417,-79.3733,CA-ON,125.9,61.703809523809525,Apr-2021
340,Ontario,Toronto,43.7417,-79.3733,CA-ON,130.2,65.30409090909092,May-2021
341,Ontario,Toronto,43.7417,-79.3733,CA-ON,132.6,71.35272727272728,Jun-2021
342,Ontario,Toronto,43.7417,-79.3733,CA-ON,136.4,72.71434782608696,Jul-2021
343,Ontario,Toronto,43.7417,-79.3733,CA-ON,137.2,67.71136363636364,Aug-2021
344,Ontario,Toronto,43.7417,-79.3733,CA-ON,137.9,71.30391304347826,Sep-2021
345,Ontario,Toronto,43.7417,-79.3733,CA-ON,145.3,81.22285714285715,Oct-2021
346,Ontario,Toronto,43.7417,-79.3733,CA-ON,144.3,78.59727272727274,Nov-2021
347,Ontario,Toronto,43.7417,-79.3733,CA-ON,137.7,71.69,Dec-2021
348,Ontario,Toronto,43.7417,-79.3733,CA-ON,146.1,83.05,Jan-2022
349,Ontario,Toronto,43.7417,-79.3733,CA-ON,157.5,91.67714285714284,Feb-2022
350,Ontario,Toronto,43.7417,-79.3733,CA-ON,173.0,108.26217391304348,Mar-2022
351,Ontario,Toronto,43.7417,-79.3733,CA-ON,174.3,101.6405,Apr-2022
352,Ontario,Toronto,43.7417,-79.3733,CA-ON,198.0,109.89869565217391,May-2022
353,Ontario,Toronto,43.7417,-79.3733,CA-ON,205.9,113.86521739130436,Jun-2022
354,Ontario,Toronto,43.7417,-79.3733,CA-ON,180.5,100.28545454545456,Jul-2022
355,Ontario,Toronto,43.7417,-79.3733,CA-ON,165.6,91.48260869565217,Aug-2022
356,Ontario,Toronto,43.7417,-79.3733,CA-ON,148.7,84.2195652173913,Sep-2022
357,Ontario,Toronto,43.7417,-79.3733,CA-ON,164.3,87.03095238095237,Oct-2022
358,Ontario,Toronto,43.7417,-79.3733,CA-ON,161.6,84.09363636363636,Nov-2022
359,Ontario,Toronto,43.7417,-79.3733,CA-ON,140.7,76.91083333333333,Dec-2022
360,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,123.9,63.58708333333333,Jan-2018
361,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,122.7,62.17095238095238,Feb-2018
362,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,123.6,62.77190476190477,Mar-2018
363,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,135.4,66.32523809523809,Apr-2018
364,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,141.7,69.75166666666667,May-2018
365,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,140.6,67.32285714285715,Jun-2018
366,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,144.5,70.74318181818181,Jul-2018
367,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,145.3,67.84521739130435,Aug-2018
368,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,144.9,70.07857142857144,Sep-2018
369,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,142.3,70.75782608695653,Oct-2018
370,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,134.7,56.57181818181818,Nov-2018
371,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,124.5,48.705714285714286,Dec-2018
372,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,118.2,51.51416666666666,Jan-2019
373,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,116.7,55.10619047619048,Feb-2019
374,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,123.9,58.16809523809523,Mar-2019
375,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,140.2,63.87095238095238,Apr-2019
376,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,145.3,60.70708333333334,May-2019
377,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,139.9,54.706500000000005,Jun-2019
378,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,135.9,57.51391304347826,Jul-2019
379,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,133.7,54.84409090909091,Aug-2019
380,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,131.4,56.76363636363636,Sep-2019
381,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,130.7,54.00565217391305,Oct-2019
382,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,128.6,57.118095238095236,Nov-2019
383,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,127.9,59.86772727272727,Dec-2019
384,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,127.6,57.809583333333336,Jan-2020
385,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,126.0,50.70761904761904,Feb-2020
386,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,110.9,30.44545454545454,Mar-2020
387,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,84.9,16.69904761904762,Apr-2020
388,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,100.1,28.97136363636364,May-2020
389,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,111.8,38.31363636363636,Jun-2020
390,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,117.7,40.74478260869565,Jul-2020
391,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,116.2,42.38809523809524,Aug-2020
392,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,116.4,39.56913043478261,Sep-2020
393,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,116.0,39.554545454545455,Oct-2020
394,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,113.3,41.51952380952381,Nov-2020
395,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,114.6,47.06818181818182,Dec-2020
396,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,121.4,52.11904761904762,Jan-2021
397,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,125.3,59.17238095238095,Feb-2021
398,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,132.9,62.35739130434783,Mar-2021
399,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,138.5,61.703809523809525,Apr-2021
400,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,138.5,65.30409090909092,May-2021
401,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,140.0,71.35272727272728,Jun-2021
402,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,146.2,72.71434782608696,Jul-2021
403,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,146.7,67.71136363636364,Aug-2021
404,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,146.8,71.30391304347826,Sep-2021
405,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,153.7,81.22285714285715,Oct-2021
406,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,153.8,78.59727272727274,Nov-2021
407,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,143.8,71.69,Dec-2021
408,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,149.9,83.05,Jan-2022
409,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,157.5,91.67714285714284,Feb-2022
410,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,186.9,108.26217391304348,Mar-2022
411,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,187.9,101.6405,Apr-2022
412,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,196.0,109.89869565217391,May-2022
413,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,214.4,113.86521739130436,Jun-2022
414,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,185.7,100.28545454545456,Jul-2022
415,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,164.3,91.48260869565217,Aug-2022
416,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,164.9,84.2195652173913,Sep-2022
417,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,185.4,87.03095238095237,Oct-2022
418,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,159.1,84.09363636363636,Nov-2022
419,Ontario,Thunder Bay,48.3822,-89.2461,CA-ON,140.1,76.91083333333333,Dec-2022
420,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,107.0,63.58708333333333,Jan-2018
421,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,104.2,62.17095238095238,Feb-2018
422,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,106.9,62.77190476190477,Mar-2018
423,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,121.1,66.32523809523809,Apr-2018
424,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,125.1,69.75166666666667,May-2018
425,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,125.3,67.32285714285715,Jun-2018
426,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,123.4,70.74318181818181,Jul-2018
427,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,118.0,67.84521739130435,Aug-2018
428,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,116.6,70.07857142857144,Sep-2018
429,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,111.3,70.75782608695653,Oct-2018
430,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,102.4,56.57181818181818,Nov-2018
431,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,95.5,48.705714285714286,Dec-2018
432,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,89.9,51.51416666666666,Jan-2019
433,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,97.5,55.10619047619048,Feb-2019
434,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,108.4,58.16809523809523,Mar-2019
435,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,125.1,63.87095238095238,Apr-2019
436,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,122.6,60.70708333333334,May-2019
437,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,113.1,54.706500000000005,Jun-2019
438,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,114.7,57.51391304347826,Jul-2019
439,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,107.7,54.84409090909091,Aug-2019
440,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,108.2,56.76363636363636,Sep-2019
441,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,110.9,54.00565217391305,Oct-2019
442,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,107.0,57.118095238095236,Nov-2019
443,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,103.3,59.86772727272727,Dec-2019
444,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,101.6,57.809583333333336,Jan-2020
445,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,102.5,50.70761904761904,Feb-2020
446,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,84.5,30.44545454545454,Mar-2020
447,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,67.7,16.69904761904762,Apr-2020
448,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,85.2,28.97136363636364,May-2020
449,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,95.5,38.31363636363636,Jun-2020
450,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,99.9,40.74478260869565,Jul-2020
451,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,97.8,42.38809523809524,Aug-2020
452,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,96.7,39.56913043478261,Sep-2020
453,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,101.1,39.554545454545455,Oct-2020
454,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,95.9,41.51952380952381,Nov-2020
455,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,95.7,47.06818181818182,Dec-2020
456,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,102.9,52.11904761904762,Jan-2021
457,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,109.2,59.17238095238095,Feb-2021
458,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,115.9,62.35739130434783,Mar-2021
459,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,122.7,61.703809523809525,Apr-2021
460,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,127.8,65.30409090909092,May-2021
461,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,127.1,71.35272727272728,Jun-2021
462,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,131.5,72.71434782608696,Jul-2021
463,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,131.8,67.71136363636364,Aug-2021
464,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,131.8,71.30391304347826,Sep-2021
465,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,141.2,81.22285714285715,Oct-2021
466,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,138.7,78.59727272727274,Nov-2021
467,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,130.7,71.69,Dec-2021
468,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,138.5,83.05,Jan-2022
469,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,147.1,91.67714285714284,Feb-2022
470,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,169.8,108.26217391304348,Mar-2022
471,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,170.9,101.6405,Apr-2022
472,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,183.1,109.89869565217391,May-2022
473,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,205.3,113.86521739130436,Jun-2022
474,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,190.1,100.28545454545456,Jul-2022
475,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,169.9,91.48260869565217,Aug-2022
476,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,169.2,84.2195652173913,Sep-2022
477,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,184.3,87.03095238095237,Oct-2022
478,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,171.7,84.09363636363636,Nov-2022
479,Manitoba,Winnipeg,49.8844,-97.1464,CA-MB,150.8,76.91083333333333,Dec-2022
480,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,105.9,63.58708333333333,Jan-2018
481,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,103.5,62.17095238095238,Feb-2018
482,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,108.1,62.77190476190477,Mar-2018
483,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,116.9,66.32523809523809,Apr-2018
484,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,123.7,69.75166666666667,May-2018
485,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,122.3,67.32285714285715,Jun-2018
486,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,123.4,70.74318181818181,Jul-2018
487,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,121.4,67.84521739130435,Aug-2018
488,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,120.6,70.07857142857144,Sep-2018
489,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,120.1,70.75782608695653,Oct-2018
490,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,109.4,56.57181818181818,Nov-2018
491,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,97.2,48.705714285714286,Dec-2018
492,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,91.8,51.51416666666666,Jan-2019
493,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,101.8,55.10619047619048,Feb-2019
494,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,111.2,58.16809523809523,Mar-2019
495,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,127.3,63.87095238095238,Apr-2019
496,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,123.7,60.70708333333334,May-2019
497,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,110.7,54.706500000000005,Jun-2019
498,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,115.1,57.51391304347826,Jul-2019
499,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,109.0,54.84409090909091,Aug-2019
500,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,108.2,56.76363636363636,Sep-2019
501,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,110.8,54.00565217391305,Oct-2019
502,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,108.7,57.118095238095236,Nov-2019
503,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,108.5,59.86772727272727,Dec-2019
504,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,109.8,57.809583333333336,Jan-2020
505,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,105.1,50.70761904761904,Feb-2020
506,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,88.4,30.44545454545454,Mar-2020
507,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,71.7,16.69904761904762,Apr-2020
508,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,87.9,28.97136363636364,May-2020
509,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,96.7,38.31363636363636,Jun-2020
510,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,102.4,40.74478260869565,Jul-2020
511,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,101.1,42.38809523809524,Aug-2020
512,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,102.8,39.56913043478261,Sep-2020
513,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,97.8,39.554545454545455,Oct-2020
514,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,98.4,41.51952380952381,Nov-2020
515,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,99.8,47.06818181818182,Dec-2020
516,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,104.1,52.11904761904762,Jan-2021
517,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,110.6,59.17238095238095,Feb-2021
518,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,120.4,62.35739130434783,Mar-2021
519,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,127.9,61.703809523809525,Apr-2021
520,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,127.0,65.30409090909092,May-2021
521,Saskatchewan,Regina,50.4547,-104.6067,CA-SK,127.0,71.35272727272728,Jun-2021
